# it strain shortening ε_f δT D θ θc
148 2.427509e-01 2.155331e+01 1.479799e+01 1.432278e+02 1.366972e+03 6.337405e+01 6.323480e+01
149 2.442420e-01 2.167020e+01 1.477546e+01 1.433611e+02 1.368573e+03 6.344245e+01 6.358157e+01
150 2.457307e-01 2.178672e+01 1.475258e+01 1.434894e+02 1.370680e+03 6.351061e+01 6.364961e+01
151 2.472169e-01 2.190287e+01 1.472918e+01 1.436055e+02 1.372884e+03 6.357853e+01 6.371741e+01
152 2.487006e-01 2.201866e+01 1.470545e+01 1.437096e+02 1.375144e+03 6.364623e+01 6.378498e+01
153 2.501819e-01 2.213409e+01 1.468149e+01 1.438020e+02 1.377458e+03 6.371369e+01 6.385231e+01
154 2.516608e-01 2.224916e+01 1.465699e+01 1.438829e+02 1.379804e+03 6.378091e+01 6.391942e+01
155 2.531372e-01 2.236386e+01 1.463211e+01 1.439523e+02 1.382208e+03 6.384791e+01 6.398629e+01
156 2.546111e-01 2.247821e+01 1.460724e+01 1.440302e+02 1.384699e+03 6.391467e+01 6.405292e+01
157 2.560826e-01 2.259220e+01 1.458229e+01 1.441036e+02 1.387231e+03 6.398120e+01 6.411933e+01
158 2.575516e-01 2.270583e+01 1.455709e+01 1.441668e+02 1.389884e+03 6.404750e+01 6.418550e+01
159 2.590182e-01 2.281910e+01 1.453182e+01 1.442199e+02 1.392605e+03 6.411357e+01 6.425145e+01
160 2.604823e-01 2.293202e+01 1.450652e+01 1.442631e+02 1.395392e+03 6.417941e+01 6.431716e+01
161 2.619440e-01 2.304459e+01 1.448117e+01 1.442965e+02 1.398234e+03 6.424502e+01 6.438265e+01
162 2.634032e-01 2.315680e+01 1.445591e+01 1.443204e+02 1.401157e+03 6.431040e+01 6.444790e+01
163 2.648599e-01 2.326866e+01 1.443053e+01 1.443491e+02 1.404103e+03 6.437555e+01 6.451293e+01
164 2.663142e-01 2.338016e+01 1.440512e+01 1.443788e+02 1.407118e+03 6.444048e+01 6.457773e+01
165 2.677660e-01 2.349132e+01 1.437973e+01 1.444000e+02 1.410170e+03 6.450517e+01 6.464230e+01
166 2.692154e-01 2.360213e+01 1.435439e+01 1.444127e+02 1.413307e+03 6.456964e+01 6.470664e+01
167 2.706623e-01 2.371259e+01 1.432911e+01 1.444171e+02 1.416501e+03 6.463388e+01 6.477075e+01
168 2.721067e-01 2.382270e+01 1.430379e+01 1.444132e+02 1.419744e+03 6.469789e+01 6.483464e+01
169 2.735487e-01 2.393247e+01 1.427857e+01 1.444012e+02 1.422998e+03 6.476168e+01 6.489831e+01
170 2.749883e-01 2.404190e+01 1.425335e+01 1.443849e+02 1.426322e+03 6.482525e+01 6.496175e+01
